page,contenu,tome,ID,cID
292,"2 officiers anglais prisonniers sur parole, à Rennes.",2,A217,C26793
292,"Remettre en liberté les prisonniers de Rotterdam, puisque les officiers de cette amirauté relâchent les français.",2,A217,C26809
292,"Prisonniers anglais arrivés sur le Dragon, envoyés à Dinan.",2,A217,C26808
292,"48 matelots français venant des prisons du Portugal, rapatriés par le Dragon.",2,A217,C26795
292,"Le chevalier Desaugiers a ramené de Saint-Domingue, un espagnol qui a été mis dans les prisons de La Rochelle, on n'a aucun renseignement sur cet homme.",2,A217,C26801
292,Soldats du département de Rochefort sortis des prisons d'Angleterre.,2,A217,C26810
293,"Les prisonniers de Lisbonne renvoyés sur un vaisseau génois, doivent être arrivés aux rades de La Rochelle.",2,A217,C26806
293,"Embarquer sur ce vaisseau génois tous les prisonniers anglais qui sont à Bordeaux, La Rochelle et Nantes, pour les rapatrier.",2,A217,C26796
293,Le retour des prisonniers de Lisbonne a coûté 9 183 livres.,2,A217,C26803
218,,3,A217,N16680
167,Commissaire. Commis aux classes à La Rochelle obtient une charge de commissaire de la Marine.,2,P8109,C26980
167,Chargé de la réception des farines.,2,P8109,C26977
167,Destiné au département des Sables-d'Olonne.,2,P8109,C26981
167,Fait une levée de matelots.,2,P8109,C26984
167,A eu une contestation avec le commis aux classes de Bourgneuf.,2,P8109,C26975
167,Reçoit 9000 livres pour lever 300 matelots.,2,P8109,C26987
167,A des difficultés pour effectuer cette levée.,2,P8109,C26974
167,A été obligé d'emprunter 6000 livres pour achever sa levée de matelots.,2,P8109,C26976
167,Placet des négociants des Sables-d'Olonne. Etat de ce qui a été sauvé de la Naïade.,2,P8109,C26985
167,Servira à Rochefort.,2,P8109,C26990
133,Commissaire.,3,P8109,C26979
133,Se plaint de l'écrivain Viart,3,P8109,C26988
133,Se plaint de l'écrivain Viart,3,P8109,C26989
208,Commissaire de la Marine. Visite des bois près de Poitiers.,4,P8109,C26978
208,Proposé pour servir à l'île Royale.,4,P8109,C26986
208,Envoyé à l'île d'Aix pour saisir l'argent et les marchandises en fraude qui se retrouveront à bord du François.,4,P8109,C26982
208,Envoyé à l'île d'Aix pour saisir l'argent et les marchandises en fraude qui se retrouveront à bord du François.,4,P8109,C26983
167,Obtient son passage sur le Pélican pour aller retrouver son frère au Cap Français.,2,P8110,C26991
168,"Garde de la Marine, embaque sur l'Hermione.",2,P8124,C27007
293,"Mis en prison, à Rochefort, parce qu'on a surpris une lettre qu'il écrivait à un marchand de Bordeaux, en termes bizarres, après information, rien de politique, l'envoyer à Dinan.",2,A221,C27058
168,,2,P8167,N16823
169,"Fournisseur de la Marine, à Nantes.",2,P8193,C27230
211,"Fournisseur de toile, associé de Valet.",4,P8193,C27231
211,Lettre au ministre.,4,P8193,C27233
211,N'a encore livré aucune pièce de bois.,4,P8193,C27234
211,"Poursuivi pour n'avoir pas exploité la forêt d'Availle appartenant au Duc de Mortemart, dans le terme de douze années.",4,P8193,C27235
211,Résilier son marché de bois qui est désavantageux pour le Roi.,4,P8193,C27237
211,"Arrivée à Nantes des bois qu'il fournit à la Marine. Pour payer le transport de ce bois, on en vendra une partie.",4,P8193,C27227
211,Les bois sont partis pour Rochefort.,4,P8193,C27232
211,Réclame une indemnité de 15 400 livres qui lui a été accordée en 1713.,4,P8193,C27236
217,Alias Rambault. A demandé des avances pour faire voiturer les bois d'Availle. Refusé.,6,P8193,C27226
217,Ses demandes sont inutiles.,6,P8193,C27238
217,Faire éprouver les canons qu'il a offert de donner en remplacement.,6,P8193,C27228
217,Faire éprouver les canons qu'il a offert de donner en remplacement.,6,P8193,C27229
169,Lieutenant de vaisseau.,2,P8206,C27283
169,"Commande l'Eléphant, destiné à l'Acadie.",2,P8206,C27281
169,Commandera à l'Île Madame.,2,P8206,C27282
169,"Commande les troupes du Canada, qui se sont très bien trouvées d'un envoi de mille paires de bas de Saint-Maixent, lui en envoyer encore, il demande 300 fusils que les miliciens achèteraient.",2,P8212,C27292
169,Obtient un brevet d'enseigne et un changement de compagnie à condition de fournir 25 soldats.,2,P8215,C27295
170,"Fournisseur de bois, a marqué des arbres dans les forêts de Bujalais et de La Bane en Poitou.",2,P8278,C27461
170,"Fournisseur de bois, a marqué des arbres dans les forêts de Bujalais et de La Bane en Poitou.",2,P8278,C27462
170,"Fournisseur de bois, a marqué des arbres dans les forêts de Bujalais et de La Bane en Poitou.",2,P8278,C27463
295,"Les matelots nouveaux convetis demandent la bénédiction nuptiale, sans l'obligation d'observer les règles de l'église, le Roi refuse.",2,A223,C27486
295,"Les matelots levés pour l'escadre de M. de Villette ayant été en chemin pendant la semaine sainte, et n'ayant pas pu faire leurs pâques, le Roi veut qu'on leur donne les moyens de les faire à bord.",2,A223,C27485
295,"Donner la gratification ordinaire de 150 livres aux trois religieux carmes qui partent pour l'Amérique, sur le Français.",2,A223,C27483
295,"Ordre de payer aux jacobins réformés et aux jacobins qui passent aux Îles avec obédience et pour y désservir les cures, 200 livres pour chacun des premiers et 150 livres pour les autres.",2,A223,C27487
295,"Le Roi fait payer des vicaires, sur les fonds de la Marine, dans quelques paroisses de la côte de Saintonge.",2,A223,C27484
170,"Ingénieur, envoyé en Amérique, sa femme, de nationalité irlandaise, a adressé un placet au Roi.",2,P8289,C27491
192,Fournisseur.,5,P8289,C27490
170,"Le Roi demande le nombre d'enfants qu'elle a, et la somme que Bégon propose de lui donner.",2,P8630,C28880
170,"Le Roi lui accorde, pour elle et ses enfants, une pension de 400 livres.",2,P8630,C28881
170,Placet de la veuve Rémy.,2,P8630,C28882
171,,2,P8301,N17094
171,"Matelot de Saintonge, trouvé sur un bateau anglais qui revient de la Jamaïque, le remettre en liberté.",2,P8317,C27595
171,"Les filles du sieur Ribault, ci-devant consul de Hollande à La Rochelle qui sont dans un couvent, sont proposées pour être échangées avec M. de La Galissonnière (note page 325).",2,P8346,C27632
171,"Le Roi accorde à Melle Ribault, une pension de 300 livres.",2,P8346,C27631
171,"Arrivé en rade de La Rochelle, a fait des vivres.",2,P8375,C27683
171,Escortera au Port-Louis et à Brest la flotte venue de Bayonne.,2,P8375,C27685
171,Parti de La Rochelle pour les côtes de Bretagne avec les bâtiments de Bayonne et de Bordeaux.,2,P8375,C27687
171,Se plaint des biscuits de Rochefort.,2,P8375,C27688
171,A du retard dans sa traversée.,2,P8375,C27682
171,Son escadre a été dispersée par un coup de vent.,2,P8375,C27689
171,Arrivé à Brest.,2,P8375,C27684
171,Le Roi ne veut pas intervenir dans son débat avec la veuve Foucher.,2,P8375,C27686
172,Pilote.,2,P8426,C27894
172,"Enseigne de vaisseau, lieutenant de la compagnie de Voutron, part en recrue.",2,P8454,C28166
172,"La femme qu'il devait épouser possède des magasins au Port-Louis, la Marine ne les lui achète pas, ce qui empêche le sieur de Rodon d'acheter une charge de commissaire.",2,P8456,C28168
172,Occupait une maison auprès du magasin des vivres.,2,P8456,C28170
138,Commissaire inspecteur des vivres au Port-Louis.,3,P8456,C28167
138,"Poursuivi par le sieur Arnaud jeune, pour le paiement de 3000 livres.",3,P8456,C28171
138,Lettre du sieur de Rodon.,3,P8456,C28169
173,,2,P8467,N17472
173,"Commandant le vaisseau le Croissant, se plaint qu'on ait refusé, à Rochefort, les médicaments qu'il demandait pour soigner ses hommes atteints de pourpre et de flux de sang.",2,P8467,C28232
173,A fait un rapport sur le Croissant.,2,P8467,C28228
173,"Capitaine de frégate, demande la demi-solde, voir s'il est hors d'état de servir.",2,P8467,C28231
173,Admis à la demi-solde.,2,P8467,C28229
197,Canonnier à Saint-Domingue.,5,P8467,C28230
226,"Fils d'un conseiller au parlement de Paris, le ministre lui réserve une place d'élève à Rochefort.",6,P8467,C28233
173,"Lieutenant d'artillerie, à la Havane, a un bombardier hors d'état de servir, demande à le remplacer par un canonnier-matelot.",2,P8493,C28261
173,Entrepreneur à Rochefort.,2,P8514,C28336
173,Sous-entrepreneur des formes.,2,P8514,C28337
173,,2,P8518,N17558
173,Désarmer les vaisseaux qu'il a ramenés d'Amérique.,2,P8518,C28340
175,"Demande son passage, pour Saint-Domingue, avec ses trois enfants.",2,P8581,C28493
175,Accordé.,2,P8581,C28492
176,Mémoire sur les moyens de rendre l'air de Rochefort plus sain (1750).,2,P8646,C28914
177,Son passage lui est accordé pour l'Acadie.,2,P8687,C29059
300,"Liste des dix habitants de cette île arrivés à La Rochelle, et qui demandent leur passage pour la Martinique.",2,A234,C29065
300,Accordé.,2,A234,C29063
300,Accordé.,2,A234,C29064
300,"Y envoyer trois bons maîtres canonniers pour le Cap, Léogane et le quartier du Sud.",2,A235,C29101
300,Munitions pour les différents quartier de l'île.,2,A235,C29100
300,Bégon consacre 1 200 livres à la levée d'une recrue de 50 hommes pour Saint-Domingue.,2,A235,C29096
300,Bégon consacre 1 200 livres à la levée d'une recrue de 50 hommes pour Saint-Domingue.,2,A235,C29097
300,"Il y a, en cette île, une maladie contagieuse dont la plupart des équipages des vaisseaux sont atteints, prendre avec les officiers de l'Amirauté et les commissaires des classes, les mesures nécessaires pour en empêcher l'arrivée dans le royaume.",2,A235,C29098
327,Les habitants de Léogane et de la petite rivière ont fait un fonds pour édifier une belle église dans la nouvelle ville qu'on bâtit dans ce quartier. Ils demandent qu'on envoie des maçons et des charpentiers qui seront payés 200 livres par mois et nourris. Ils pourront partit dans le Rusland.,4,A235,C29099
233,"Appartient à la compagnie de Guinée, voir, si étant radoubé, il pourra être mis en ligne en corps d'armée.",2,B695,C29128
233,"Acheté au sieur Saupin, change de nom, et s'appelle l'Aquilon.",2,B695,C29127
321,"Apporte des bois du nord, à compté de la fourniture du sieur Vallet.",7,B695,C29129
300,"Les habitants ont tué un soldat en recrue, et en ont blessé un autre.",2,A237,C29133
300,"Désordre arrivé à la foire, soldats recruteurs tués et blessés.",2,A237,C29132
177,Officier en second du François.,2,P8712,C29146
177,"A reçu l'ordre de se rendre à Toulon, prétend qu'il n'est pas en état de se mettre en route, le faire arrêter, s'il ne part pas.",2,P8712,C29143
177,"Malade, a besoin de prendre les eaux.",2,P8712,C29145
177,"Le Roi recevra à la fin de la campagne, le serment du chevalier de Saint-Louis, du sieur de Saint-Hermine.",2,P8712,C29144
178,A l'autorisation de mettre son nom sur la plate bande des canons de 36 qu'il fabrique.,2,P8720,C29182
178,"Fondeur, Logivière propose de passer un traité avec lui.",2,P8720,C29189
178,"A fourni 40 canons qui ont été envoyés à Rochefort au Passage et que l'intendant du Roi d'Espagne a fait payer, 33 de ces canons ont été pris dans l'arsenal, il n'aurait pas fallu les faire payer au sieur de Saint-Hubert, vu la pénurie des fonds.",2,P8720,C29179
178,"A fourni 40 canons qui ont été envoyés à Rochefort au Passage et que l'intendant du Roi d'Espagne a fait payer, 33 de ces canons ont été pris dans l'arsenal, il n'aurait pas fallu les faire payer au sieur de Saint-Hubert, vu la pénurie des fonds.",2,P8720,C29180
227,"A inventé un canon qui tire cinq coups par une seule lumière. Les épreuves seront remises à plus tard, mais le ministre est très satisfait de son application à son métier et lui fera plaisir à l'occasion.",4,P8720,C29181
227,Le ministre à reçu le modèle du canon qu'il lui a envoyé.,4,P8720,C29195
227,Lettre au Minsitre à ce sujet.,4,P8720,C29196
227,Lettre au Minsitre à ce sujet.,4,P8720,C29197
227,A soumission pour la fourniture de 13 canons de fer qui ont été rebutés et seront remplacés par des canons de 12 et de 18. Cautionné par Mme. de Logivière.,4,P8720,C29183
227,Rapport au sujet du mortier inventé par monsieur de Saint Hubert.,4,P8720,C29200
227,Veut obliger monsieur de Montholon à déloger des fonderies.,4,P8720,C29206
227,Son logement.,4,P8720,C29205
227,Lettre au ministre.,4,P8720,C29198
228,"Acte passé entre monsieur Bégon et Saint Hubert, pour l'emploi des fondeurs de la Marine. Il y est dit 'Et pour donner lieu au dit Saint Hubert de travailler avec assiduité et application, il aura son logement et celui de sa famille dans les dites fonderies du port.",4,P8720,C29186
228,Il demande à ce que son logement dans les fonderies soit agrandi.,4,P8720,C29193
228,Lettre au ministre.,4,P8720,C29199
228,Demande un congé pour aller à Paris.,4,P8720,C29187
228,Accordé.,4,P8720,C29185
228,Réclame le paiement de ses appointements.,4,P8720,C29204
228,Règlement de compte.,4,P8720,C29202
228,Réclame au sujet de son logement.,4,P8720,C29203
228,Il est petitement logé.,4,P8720,C29194
228,"A un très petit logement situé hors de la fonderie, désire qu'il soit logé conformément à son traité.",4,P8720,C29184
228,Il a inventé un canon qui tire une bombe ou un boulet. L'essayer.,4,P8720,C29191
228,Règlement de ce qui lui est dû.,4,P8720,C29201
228,Dénoncé au Roi comme entretenant un commerce scandaleux avec des femmes.,4,P8720,C29188
228,Il a renvoyé la personne qu'il avait chez lui.,4,P8720,C29192
228,Il a adressé un placet au Conseil de Marine au sujet de son logement à la fonderie.,4,P8720,C29190
178,Habitant de Rochefort.,2,P8724,C29224
233,Portera des troupes en Espagne.,2,B699,C29226
233,"Appartenant à des marchands de La Rochelle, et commandée par le sieur Jean Fernandez Dagraca, portugais, a relâché dans un port d'Espagne et a été saisie, demander au Roi de faire donner main levée.",2,B699,C29225
233,"Le Roi est disposé à l'acheter à la compagnie de la Chine, le faire estimer.",2,B701,C29228
178,Commande un détachement de soldats de Provence amené à Rochefort par les flûtes l'Eléphant et la Concorde.,2,P8727,C29275
178,"Capitaine de vaisseau, propose de supprimer les compagnies de bombardiers et des apprentis-canonniers et les gardes de batterie et de faire 12 compagnies franches de 50 hommes chacune, qui feraient mieux le service.",2,P8744,C29370
178,"Son projet, le discuter article par article.",2,P8744,C29374
178,Propose de lever un bataillon de canonniers-ouvriers.,2,P8744,C29372
178,Obtient un congé de trois mois.,2,P8744,C29371
179,Réclame au sujet de la coupe d'un petit bois appelé la Roche-Bertin.,2,P8744,C29373
179,"Commande l'Auguste, reçoit le brevet de capitaine de flûte.",2,P8747,C29387
179,"Commande la flûte la Gloutonne, destinée pour Cayenne.",2,P8747,C29388
179,Est arrivé à Cayenne.,2,P8747,C29389
206,"Capitaine de flûte en 1704, cassé en 1707, pour avoir fait du commerce à la Martinique, sur la flûte la Charente, se disculpe et demande à reprendre du service, il a commandé depuis des vaisseaux de la compagnie de l'Assiente, qui a été très satisfaite. Demander des renseignements complémentaires.",5,P8747,C29386
206,Le Conseil refuse de le reprendre au service.,5,P8747,C29391
206,"Il a renouvelé sa demande, nouveau refus.",5,P8747,C29390
234,Perdu sur la côte du Poitou.,2,B715,C29421
234,"Armé au Port-Louis, demander des canons à Rochefort.",2,B715,C29419
179,,3,B715,N18159
179,En armement au Port-Louis. Sera commandé par le comte d'Arquiau.,3,B715,C29420
234,,2,B716,N18195
234,,2,B716,N18196
180,Lieutenant de Roi au château de Niort.,2,P8780,C29506
180,Nommé ordonnateur à Rochefort.,2,P8802,C29546
180,"A eu l'ordre d'acheter à Saint-Malo, du quinquina pour la Marine, on le trouve de mauvaise qualité à Rochefort.",2,P8802,C29545
180,"Ecrit au Ministre qu'il y a à Rochefort plus de 40 matelots qui ont vu ce qui s'est passé lors du meurtre de M. de Laroque, il demande qu'on les interroge pour qu'il puisse sortir de prison.",2,P8807,C29560
180,On lui rendra ses effets qui ont été saisis.,2,P8807,C29561
180,Ordre de le mettre en liberté sous caution.,2,P8807,C29562
143,Paiement de sa charge de garde-côtes à l'aide d'une cargaison de barriques de sucre à bord de l'Indien.,3,P8807,C29563
230,Commandant l'Hermione. Règlement de compte des prises.,4,P8807,C29559
181,Sous-lieutenant d'artillerie.,2,P8833,C29691
181,"Retenue sur ses appointements pour payer une dette de 105 livres à la veuve Desessars, de Rochefort.",2,P8833,C29690
231,Dette à lui réclamer par le sieur Bourgogne.,4,P8833,C29689
181,,2,P8837,N18344
181,,2,P8837,N18345
234,"Pris aux anglais, excellent marcheur, le Ministre en a fait prendre les proportions qu'il a envoyées dans tous les ports, pour qu'on en construise de semblables.",2,B727,C29712
182,"Est mort, laissant sa compagnie incomplète.",2,P8862,C29804
182,S'est noyé avec un certain nombre d'hommes de la compagnie.,2,P8862,C29805
182,,2,P8869,N18414
182,,2,P8869,N18415
182,"Menuisier, lui donner, dans l'arsenal, une place de gardien pour lui faire gagner sa vie.",2,P8869,C29817
183,"Capitaine de vaisseau, obtient un congé de trois mois.",2,P8907,C29908
183,,2,P8912,N18479
183,Vend au Roi le vaisseau le Saint-François.,2,P8912,C29929
183,"A radoubé l'Aquilon à ses frais, sera remboursé par la vente des prises que l'Aquilon fera.",2,P8912,C29915
183,"Mémoire des conditions accordées au sieur Saupin, l'un des directeurs de la compagnie de l'Assienté, pour son entreprise de course.",2,P8912,C29927
183,"Demande à faire partir l'Aquilon pour Brest, le plus tôt possible.",2,P8912,C29918
183,Rapport sur la conduite des capitaines Desmont et Barnabau.,2,P8912,C29928
183,"Avait armé, à Rochefort, le vaisseau l'Aquilon qui vient d'être pris par les anglais, règlement de compte.",2,P8912,C29916
144,"Ecuyer. Conseiller, secrétaire du roi L'un des directeurs et intéressés de la compagnie royale de l'Assienté.",3,P8912,C29921
233,Lettre au ministre au sujet des accusations portées contre Bernabeau et les officiers de l'Amphitrite et du Héros. Demande des poursuites contre eux.,4,P8912,C29925
234,Lettre au ministre au sujet des accusations portées contre Bernabeau et les officiers de l'Amphitrite et du Héros. Demande des poursuites contre eux.,4,P8912,C29926
234,"Demande que le sieur Albert, ex-officier de l'Amphitrite puisse venir déposer contre Bernabeau.",4,P8912,C29917
234,Doit venir à Rochefort.,4,P8912,C29920
234,Demande à lever des matelots pour le vaisseau de la compagnie de l'Assiente.,4,P8912,C29919
234,Le procès qu'il a intenté à Bernabeau va être jugé incessemment.,4,P8912,C29923
234,Le procès qu'il a intenté à Bernabeau va être jugé incessamment,4,P8912,C29922
234,Le procès qu'il a intenté à Bernabeau va être jugé incessemment.,4,P8912,C29924
302,Rendre publique la déclaration de guerre au duc de Savoie.,2,A245,C29961
184,"Lieutenant de vaisseau, passera au fort de la Pointe, pour y commander la Marine.",2,P8965,C29994
184,Retenue sur ses appointements pour des dettes particulières.,2,P8965,C29995
184,"Est à Paris, blessé et hors d'état de s'occuper de sa compagnie, il a en charge M. Davaugour, enseigne de la dite compagnie qui fera payer ce qui est dû à deux artisans d'Auray.",2,P8965,C29992
184,"Ira à Brest, servir sur le vaisseau d'Ardent.",2,P8965,C29993
184,"A un débat avec le sieur Descoulon, capitaine de compagnie.",2,P8965,C29991
184,Commandera un des petits bâtiments de l'escadre de M. d'Iberville.,2,P9138,C30501
184,Commandera un des petits bâtiments de l'escadre de M. d'Iberville.,2,P9138,C30502
184,"Commande le vaisseau le Cowentry, lui donner les sieurs Mettifeu et Voyé, pilotes.",2,P9138,C30500
185,Vient d'acheter la capitainerie de Châtellaillon.,2,P9138,C30511
185,Demande une capitainerie dans laquelle sa terre de Loire soit comprise.,2,P9138,C30504
145,,3,P9138,N18907
145,Difficultés pour le paiement de sa capitainerie garde-côtes.,3,P9138,C30505
145,Pontchartrain est mécontent de ses procédés.,3,P9138,C30510
145,A pris la capitainerie de Loire,3,P9138,C30498
145,A pris la capitainerie de Loire,3,P9138,C30499
145,A fait du commerce à la Vera-Cruz. Enquête.,3,P9138,C30497
145,Comptabilité du Coventry.,3,P9138,C30503
145,"Lettre dans laquelle il explique qu'il était impossible d'embarquer à bord du Coventry, 535 quintaux de farine, le navire ayant trop de passagers.",3,P9138,C30508
145,Le ministre l'accuse d'avoir fait du commerce sur le Coventry  et il charge Bégon de faire une enquête.,3,P9138,C30506
145,Lettre au ministre dans laquelle il se disculpe et réclame ses appointements,3,P9138,C30507
145,Menaces du ministre.,3,P9138,C30509
145,Voudrait armer le Fidèle pour les côtes de Terre-Neuve,3,P9138,C30512
235,,2,B735,N18689
235,"Commandée par M. de Granville, accordée à la compagnie du Canada.",2,B735,C30181
235,Convoiera des barques qui portent du blé en Galicie.,2,B735,C30184
235,"Ne pas désarmer cette frégate, son équipage n'est pas assez fatigué pour être sur les dents.",2,B735,C30190
235,Officiers choisis par le Roi pour servir sur la Sirène.,2,B735,C30191
235,Affaire de religion à bord.,2,B735,C30179
235,La désarmer.,2,B735,C30188
235,La désarmer.,2,B735,C30189
235,Hardes fournies à l'équipage de la Sirène par un marchand de Port-Louis.,2,B735,C30187
235,Arrivée au Port-Louis.,2,B735,C30180
235,"Commandée par le chevalier d'Entragues, a besoin de grandes réparations.",2,B735,C30182
235,A été désarmée.,2,B735,C30178
276,Condamnée par le conseil de construction.,4,B735,C30183
276,Vendue.,4,B735,C30192
262,Destinée pour l'ile Royale.,5,B735,C30185
262,Destinée pour l'ile Royale.,5,B735,C30186
185,"Maître cordier du port, réclame pour des cables qui lui sont dûs par la compagnie de Chine.",2,P9066,C30286
185,"Maître cordier du port, réclame pour des cables qui lui sont dûs par la compagnie de Chine.",2,P9066,C30287
185,"Sorillet, Jean et Chottard, Elie, cordiers, adressent un placet au Ministre au sujet des droit que veulent leur faire payer les fermiers généraux.",2,P9066,C30289
185,Affaire arrangée avec le directeur des fermes de La Rochelle.,2,P9066,C30284
246,Fournisseur.,6,P9066,C30285
201,Maître cordier. Incendie dans son magasin plein de goudron et de chanvre.,9,P9066,C30288
302,"Les habitants qui travaillent à la batterie qu'ils font faire à leurs dépens, demandent qu'on leur donne une vieille voile pour faire une tente, et quelques outils. Accordé.",2,A247,C30302
302,"Les habitants ont fait parvenir à Pontchartrain, par l'intermédiaire du prince de Soubise, un mémoire à la suite duquel le Ministre a donné ordre de retirer la compagnie franche de la Marine, qui y était.",2,A247,C30301
224,Les vaisseaux hollandais qui viennet avec passeport pourront remonter la rivière jusqu'à Soubise.,3,A247,C30303
224,"Empêcher les hollandais de communiquer avec les habitants qui sont pour la plupart, nouveaux convertis ; mettre à cet effet, une compangie de soldats de la Marine, à Soubise.",3,A247,C30299
327,"Etat des navires étrangers qui sont venus dans ce port, depuis le 28 janvier 1712 jusqu'au 24 février 1712.",4,A247,C30300
327,"M. de Livernan a écrit au ministre qu'il est mort à Soubise plus de 30 habitants depuis 6 semaines, d’une maladie rapide et peu connue. Il craint l'importation d'une maladie épidémique par les vaisseaux de Holstein. Mesures énergiques recommandées.",4,A247,C30304
327,"Beauharnais s'est rendu à Soubise avec le médecin et les chirurgiens du port,et ils ont constaté que l'avis donné au sujet d'une maladie contagieuse était sans fondement.",4,A247,C30298
260,"Mémoire dans lequel le Prince de Rohan réclame des droits de péage qu’il prétend lui être dûs à cause de sa principauté de Soubise, pour toutes les marchandises et denrées qui montent ou descendent la rivière de Charente.",8,A247,C30305
185,"Remet à Pontchartrain un mémoire qu'il a reçu des habitants de Soubise, à la suite duquel la compagnie franche de la Marine qui y était a été retirée.",2,P9076,C30308
185,Pontchartrain recommande à Bégon d'avoir pour lui et pour ce qui lui appartient tous les égards qu'il mérite par toutes sortes d'endroits.,2,P9076,C30306
185,Pontchartrain recommande à Bégon d'avoir pour lui et pour ce qui lui appartient tous les égards qu'il mérite par toutes sortes d'endroits.,2,P9076,C30307
186,"Matelot déserteur, tombe du haut mal, sa peine est commuée en celle du fouet et du banissement.",2,P9111,C30402
186,Gouverneur de la colonie de Plaisance.,2,P9112,C30406
186,Lui envoyer 300 fusils.,2,P9112,C30407
186,Lui envoyer 300 fusils.,2,P9112,C30408
186,"Envoi un état des vivres, hardes et munitions nécessaires pour la colonie.",2,P9112,C30405
186,Lui envoyer le sel qu'il demande.,2,P9112,C30409
186,"A demandé quelques religieux du Canada pour s'établir à Plaisance, le Roi ne veut pas de nouveaux établissements de communautés ecclésiastiques dans des lieux comme ceux-là, il serait plus à propos d'y envoyer une ou deux sœurs grises.",2,P9112,C30403
186,"A détruit toutes les habitations anglaises de l'Île de Terre-Neuve, à la réserve du seul fort Saint-Jean.",2,P9112,C30404
187,Charpentier.,2,P9123,C30428
187,Mis à la demi-solde.,2,P9123,C30429
187,Mis à la demi-solde.,2,P9123,C30430
188,Lieutenant d'une compagnie de l'Acadie.,2,P9198,C30660
188,S'embarque sur l'Eléphant.,2,P9198,C30661
303,Y envoyer quelques soldats de ceux que vient de recruter M. de Moyencourt.,2,A253,C30676
303,"M. de Subercase, gouverneur de Terre-Neuve, demande 300 fusils, les lui envoyer.",2,A253,C30675
236,"Revient de la Havane, sous le commandement de M. Ducasse, la désarmer.",2,B749,C30856
236,Croise sur les atterrages jusqu'à Bellisle.,2,B749,C30851
236,Désarmée.,2,B749,C30852
236,A mis à la voile.,2,B749,C30845
236,A mis à la voile.,2,B749,C30846
236,Coulée bas par les anglais.,2,B749,C30850
236,"On construit à Brest une nouvelle frégate du nom de Thétis, envoyer à M. Robert le dessin de la sculpture de l'ancienne.",2,B749,C30853
180,,3,B749,N19141
180,Partie de Brest. Attendue à Rochefort.,3,B749,C30854
180,Arrivée aux rades de La Rochelle.,3,B749,C30849
180,Partie pour Brest.,3,B749,C30855
276,,4,B749,N19146
292,Armée au Hâvre pour la Martinique.,6,B749,C30847
292,Armée au Hâvre pour la Martinique.,6,B749,C30848
292,Va être envoyée à la chasse des corsaires de Salé qui croisent sur les côtes de Bretagne.,6,B749,C30857
189,Entrepreneur à Rochefort.,2,P9240,C30725
189,"Laissé en otage, à Flessingue, par un bâtiment de La Rochelle, pris par un corsaire, faire payer promptement les propriétaires de ce bâtiment.",2,P9240,C30726
189,Entrepreneur à l'Île Madame.,2,P9251,C30740
189,"Entrepreneur de la demi-lune royale de la place de La Rochelle, accusé de mauvaise foi par le sieur Villennes, qui demande à le faire mettre en prison.",2,P9251,C30739
189,"Lettre de Lepeletier au sujet de l'affaire des toisés, il prie Bégon de régler ce différent.",2,P9251,C30743
189,"Thilorier a disparu, le faire rechercher et le mettre en prison.",2,P9251,C30748
189,"Mémoire sur le différent survenu au sujet du toisé des terres de la demi-lune de la porte royale de La Rochelle, avec les opinions de l'entrepreneur et des ingénieurs.",2,P9251,C30744
189,Plan de la demi-lune royale.,2,P9251,C30745
189,Plans et profils qui font voir qu'on ne peut plus vérifier le toisé.,2,P9251,C30746
189,"Requête des entrepreneurs Thilorier, Massé, etc, à M. Lepeletier de Souzy.",2,P9251,C30747
148,Entrepreneur. Accusé de malversations par l'ingénieur Girval.,3,P9251,C30741
148,Entrepreneur. Accusé de malversations par l'ingénieur Girval.,3,P9251,C30742
190,"Prétend avoir un secret particulier pour vider les formes, l'expérimenter.",2,P9269,C30828
190,A inventé des machines que le Roi autorise à construire.,2,P9269,C30826
190,"Il offre de faire pour mille écus l'entretien de l'écoulement des eaux des nouvelles formes, qui coûte 5000 livres, et pour paiement, si on ne veut pas lui donner d'argent, il se contentera de la jouissance du terrain de la forêt, pendant son bail, accepté.",2,P9269,C30827
191,Propose d'agrandir les casernes.,2,P9283,C30871
191,"Officier canadien, commandera la flûte la Seine.",2,P9295,C30907
191,"Les officiers de l'Amirauté de La Rochelle ont porté plainte contre le sieur de Tilly, qui commande le vaisseau le Brave, armé en cette ville, parce qu'il a refusé de recevoir copie d'une ordonnance au sujet des équipages anglais qui sont menés dans les ports d'Espagne. Pontchartrain trouve que Tilly a tort, et il écrit à Bégon : engagez le à faire une honnêteté aux officiers de l'Amirauté.",2,P9295,C30903
191,"Nommé lieutenant de port, à Rochefort.",2,P9295,C30906
149,"Lieutenant de port à Rochefort. Autorisé par le roi à commander la flûte la Sphère, pour la compagnie de l'Assienté. Son remplacement dans son poste.",3,P9295,C30904
149,"Lieutenant de port à Rochefort. Autorisé par le roi à commander la flûte la Sphère, pour la compagnie de l'Assienté. Son remplacement dans son poste.",3,P9295,C30905
149,A repris ses fonctions.,3,P9295,C30901
243,"Le ministre tâchera de faire agréer le jeune fils de Tilly pour le gouvernement de Tonnay-Boutonne, que son père veut lui acheter. Il le propose aussi pour être garde de la Marine.",4,P9295,C30902
191,Entrepreneur à l'Île de Ré.,2,P9299,C30912
191,"A une discussion ave Massiot, au sujet de quelques paroisses dépendant de Marans ou de La Rochelle.",2,P9319,C30953
