page	contenu	tome	ID	cID
72	Fait la proposition d'embarquer sur le navire La Mutine 100 tonneaux d'effets et 30 soldats destinés pour les iles du Vent.	5	P3374	C12088
72	M. Bénard écrit de lui : Ce banqueroutier est un des plus grands fripons que j'ai vu.	5	P3374	C12090
84	Fournisseur de farine. Réclame 182 livres.	6	P3374	C12089
73	Capitaine de compagnie, demande une enseigne pour son fils à Cayenne, pas d'emploi vacant.	5	P3398	C12152
73	Capitaine de compagnie, demande une enseigne pour son fils à Cayenne, pas d'emploi vacant.	5	P3398	C12153
73	Capitaine de compagnie, demande une enseigne pour son fils à Cayenne, pas d'emploi vacant.	5	P3398	C12154
76	Lieutenant de compagnie franche à l'ile d'Oléron.	5	P3425	C12308
76	Lieutenant à la Louisianne.	5	P3425	C12309
76	Conseiller du Conseil des finances. Lettre au Conseil de Marine au sujet du rachat de capitation des officiers de marine.	5	P3440	C12376
77	Lieutenant de vaisseau et capitaine de compagnie à bords de la Valeur.	5	P3447	C12396
77	Suisse de la porte de l'arsenal, demande la demi-solde.	5	P3455	C12415
77	Placet.	5	P3455	C12413
77	Placet.	5	P3455	C12414
78	Sergent réformé de la compagnie de Duhamel, nommé portier de l'hôpital.	5	P3501	C12619
78	L'envoyé comme soldat à la Louisiane.	5	P3518	C12659
78	Capitaine du navire le Saint-Michel, de La Rochelle.	5	P3531	C12697
78	Lieutenant en second à bord de la Valeur.	5	P3540	C12711
78	Malade, remplacé sur la Valeur.	5	P3540	C12712
79	Lieutenant de vaisseau.	5	P3547	C12754
79	Autorisé à se marier avec Mademoiselle Luchet de la Rivière.	5	P3547	C12752
79	Autorisé à se marier avec Mademoiselle Luchet de la Rivière.	5	P3547	C12753
79	Ecrivain, doit 550 livres au Marquis de Clermont qui a un billet de lui, règlement de cette dette par le Conseil, s'il naccepte pas, on fera une retenue sur ses appointements.	5	P3578	C12846
79	Soldat d'une compagnie franche à l'ile d'Oléron coupable de mutinerie.	5	P3584	C12887
80	Infirmier, se retire du service avec la demi-solde.	5	P3610	C13018
93	Chirurgien aide-major.	6	P3610	C13017
80	Commandant le vaisseau le Mercure, venant des Indes Orientales, accusé d'avoir fait un commerce illicite, mettre les scellés à bord à l'arrivée et l'envoyer décharger des marchandises au Port-Louis.	5	P3613	C13029
81	A demandé son passage sur l'Africain, refusé.	5	P3667	C13186
82	Lieutenant de vaisseau, on ne peut présentement recevoir son fils dans le corps des gardes de la marine.	5	P3690	C13275
107	La compagnie franche de Durault, sera incorporée dans celle de Dulau.	7	P3690	C13273
107	Nommé Chevalier de Saint-Louis	7	P3690	C13276
73	Lieutenant de vaisseau, mis à la retraite..	8	P3690	C13274
83	Enseigne de vaisseau, part pour la Louisiane.	5	P3752	C13439
83	Ecrivain, destiné pour l'ile Royale.	5	P3770	C13473
86		5	P3855	N8491
86	Le Conseil de Régence a décidé de le faire revenir en France pour y servir à la place de chef d'escadre.	5	P3855	C13736
86	Duquesne-Guitton, chef d'escadre, jouit d'une pension de 1000 livres, comme nouveau converti.	5	P3855	C13732
86	En congé.	5	P3855	C13733
86	Remplace M. de La Galissonnière comme commandant de la Marine.	5	P3855	C13737
86	Remplace M. de La Galissonnière comme commandant de la Marine.	5	P3855	C13738
86	Remplace M. de La Galissonnière comme commandant de la Marine.	5	P3855	C13739
86	Gouverneur de la Martinique.	5	P3855	C13735
87	Enseigne de vaisseau embarqué sur la Valeur	5	P3855	C13734
87	Capitaine du navire l'Héroine, de Bordeaux, venant de Saint-Domingue.	5	P3896	C13899
89	Lieutenant de vaisseau, a pris la campagne de feu sieur de Roqueserrière.	5	P3974	C14109
89	Nommé Chevalier de Saint-Louis.	5	P3974	C14110
101	Envoyé en recrue. Devra ramener 6 hommes.	6	P3974	C14101
101	Lieutenant de vaisseau et capitaine de compagnie. Part en recrue pour trois mois.	6	P3974	C14106
101	Congé de trois mois.	6	P3974	C14100
113	Lieutenant de vaisseau Capitaine de compagnie a obtenu un congé pour aller à la Martinique, sera passager sur le Profond.	7	P3974	C14104
113	Lieutenant de vaisseau Capitaine de compagnie a obtenu un congé pour aller à la Martinique, sera passager sur le Profond.	7	P3974	C14105
113	La compagnie franche de la Frégonnière sera incorporé dans celle de Duvigné.	7	P3974	C14102
113	La compagnie franche de la Frégonnière sera incorporé dans celle de Duvigné.	7	P3974	C14103
84	Lieutenant de vaisseau réformé. Touche 600 livres de pension.	9	P3974	C14107
84	Lieutenant de vaisseau réformé. Touche 600 livres de pension.	9	P3974	C14108
90	Commandant un navire de commerce armé à La Rochelle, et menacé d'être arrêté, à son arrivé par suite de la faillite de son armateur Bonfils. Sa femme réclame, en sa faveur , un sauf conduit. Le Conseil de Marine renvoi l'affaire à la justice ordinaire.	5	P4075	C15006
90	Sergent, mis à la demi-solde à 9 livres 15 sols par mois.	5	P4101	C15087
90	Obtient son passage pour la Louisiane où il veut s'établir.	5	P4108	C15109
91	Alias Favereau. Faire marché avec lui pour l'exploitation et le transport des bois de parc de Jarnac.	5	P4135	C15194
91	Son prix est trop élevé.	5	P4135	C15205
91	A livré pour 10 000 livres de bois provenant de la forêt de Jarnac, va être payé.	5	P4135	C15193
91	Offre d'en livrer encore 20 milles pieds cubes, demande à être payé des 26 986 livres qui lui sont dues.	5	P4135	C15204
91	Le faire venir à Rochefort pour discuter cette affaire.	5	P4135	C15200
91	Traiter avec lui après rabais.	5	P4135	C15206
91	Continu à réclamer son argent.	5	P4135	C15195
91	Marché pour la fourniture de 10 507 pieds cubes de bois.	5	P4135	C15201
91	Marché pour la fourniture de 10 507 pieds cubes de bois.	5	P4135	C15202
104	Fournisseur de bois. Ne veut pas être payé en billets de banque. Le poursuivre, s’il ne termine pas sa livraison.	6	P4135	C15197
104	Fournisseur de bois. Ne veut pas être payé en billets de banque. Le poursuivre, s’il ne termine pas sa livraison.	6	P4135	C15198
104	Fournisseur de bois. Ne veut pas être payé en billets de banque. Le poursuivre, s’il ne termine pas sa livraison.	6	P4135	C15199
104	Exploite les bois du petit parc de Cognac.	6	P4135	C15196
82	Nommé canonnier entretenu.	8	P4135	C15203
91	Armateur, réclame 18 121 livres au sujet des avaries du navire le Prince, affrété par le Roi.	5	P4141	C15228
92	Fournisseur de clous.	5	P4157	C15259
92	Le sieur Braconnier, garde-magasin doit lui payer une pension de 200 livres.	5	P4188	C15359
92	Se plaint que le sieur Braconnier fasse des difficultés pour lui payer sa rente.	5	P4188	C15361
92	Se plaint d'avoir été payée en billets de banque.	5	P4188	C15360
92	Pilote de La Rochelle, se plaint qu'on veuille lui imposer le logement des gens de guerre.	5	P4193	C15372
92	Placet.	5	P4193	C15373
92	Il n'est pas dans le cas d'en être exempté.	5	P4193	C15371
93		5	P4209	N9607
93	Commandant des Iles du Vent.	5	P4209	C15417
93	On lui paiera 2000 livres à compte de ses appointements.	5	P4209	C15418
93	On lui paiera 2000 livres à compte de ses appointements.	5	P4209	C15419
93	On lui paiera 2000 livres à compte de ses appointements.	5	P4209	C15420
94	Enseigne à l'ile Royale, embarquera deux quarts d'eau-de-vie et un ballot de hardes que sa famille lui envoie.	5	P4287	C16017
110	Ingénieur à l’île d’Oléron.	6	P4287	C16018
110	Lieutenant de vaisseau.	6	P4287	C16022
110	Ingénieur à l’île d’Oléron.	6	P4287	C16019
110	Lieutenant des troupes à la Martinique. Attendant à Rochefort le départ du Héros, demande une avance de solde. Le Conseil donne ordre de lui payer 6 mois.	6	P4287	C16023
110	Congé de trois mois.	6	P4287	C16016
122	Lieutenant de vaisseau, se retire du service avec la jouissance de ses appointements.	7	P4287	C16020
122	Lieutenant de vaisseau, se retire du service avec la jouissance de ses appointements.	7	P4287	C16021
95	Obtient son passage sur l'Africain.	5	P4338	C16186
96	Commande un vaisseau appartenant à des particuliers, demande des ancres et de la poudre à l'arsenal, conditions de prêt.	5	P4415	C16384
96	Accordé.	5	P4415	C16381
96	Accordé.	5	P4415	C16382
96	Capitaine de vaisseau, nommé Chevalier de Saint-Louis.	5	P4415	C16383
96	Bombardier, réclame pour sa solde.	5	P4428	C16548
96	Enseigne de vaisseau embarqué sur la frégate la Valeur.	5	P4454	C16591
96	De la Flèche. N'a été employé sur aucun des vaisseaux armés à Rochefort.	5	P4462	C16621
96		5	P4463	N10291
97	Perceur, demande la demie-solde.	5	P4506	C16792
98	Lieutenant de vaisseau. Demande à se retirer du service à cause de ses infirmités, et à conserver une demi-solde à titre de pension. Le Conseil refuse parcequ'on sait qu'il peut s'en passer.	5	P4539	C16928
98	En congé.	5	P4539	C16926
98	En congé.	5	P4539	C16927
99	Veuve.	5	P4581	C17149
99	Le Conseil de Marine a passé avec lui un traité pour la fourniture générale des toiles pendant 4 ans.	5	P4583	C17153
99	Fournisseur.	5	P4587	C17158
99	Obtient son passage pour la Martinique.	5	P4590	C17162
99	Cavalier et maréchal de la compagnie de Pomport, au régiment de Germinon, déserteur, gracié.	5	P4606	C17213
99	Obtient son congé absolu.	5	P4606	C17214
100	Banquier de la Rochelle.	5	P4623	C17245
100	Embarquera sur l'Africain.	5	P4632	C17266
100	En congé.	5	P4634	C17270
100	Déserteur des troupes de Saint-Domingue, est tout nu dans les prisons de Rochefort, le Conseil souhaite qu'on l'habille.	5	P4644	C17284
101	Trésorier de la Marine.	5	P4650	C17312
101	Trésorier de la Marine.	5	P4650	C17313
101	Trésorier de la Marine.	5	P4650	C17314
101	Refuse de payer le Directeur du séminaire des Aumôniers parce qu'une saisie a été faite sur ses appointements par le sieur Armand, le sieur Gaudion ne peut pas retenir l'argent des employé, sans un ordre du Conseil.	5	P4650	C17308
101	Mémoire des missionnaires contre la saisie du sieur Armand.	5	P4650	C17306
101	Ordre de payer les missionnaires.	5	P4650	C17307
101	Réponse aux accusations portées contre lui par le sieur le Man de Caen au sujet de l'augmentation des espèces, il accuse d'avoir réclamé plusieurs fois des sommes qui lui avaient été payées.	5	P4650	C17309
101	Réponse aux accusations portées contre lui par le sieur le Man de Caen au sujet de l'augmentation des espèces, il accuse d'avoir réclamé plusieurs fois des sommes qui lui avaient été payées.	5	P4650	C17310
101	Réponse aux accusations portées contre lui par le sieur le Man de Caen au sujet de l'augmentation des espèces, il accuse d'avoir réclamé plusieurs fois des sommes qui lui avaient été payées.	5	P4650	C17311
102	Lettre au sujet d'une mutinerie de soldats à l'ile d'Oléron.	5	P4687	C17368
102	Lettre à l'Intendant.	5	P4687	C17369
102	Les fils de M. de Gennes demandent à entrer dans les gardes de la Marine, attendre une place, mention des huit pensions accordées au père, à la mère et aux sœurs.	5	P4714	C17424
102	Mademoiselle de Gennes épouse l'enseigne de vaisseau Dupuy.	5	P4714	C17425
102	Bombardier, a servi sur la frégate l'Amphitrite, réclame au sujet de sa solde.	5	P4721	C17453
102	Il était payé par la compagnie de l'Assiente; Le Roi ne lui doit rien.	5	P4721	C17455
120	De Marennes. Bombardier. À la demi-solde. 12 livres 10 sous par mois.	6	P4721	C17454
103	Soldat déserteur.	5	P4734	C17486
92	Habitant du Canada embarquera sur le Rubis.	8	P4734	C17485
103		5	P4762	N10930
103	Epousée par le Chevalier de Reals, enseigne de vaisseau.	5	P4765	C17598
103	Ecrivain réformé, demande le remboursement des 500 livres qu'il a avancées pour l'achat de blé.	5	P4787	C17644
103	Fait, à Rochefort, les affaires de M. de la Roulaye, ingénieur à la Martinique.	5	P4787	C17645
103	Agé de 15 ans, parti de chez ses parents, à Paris, son signalement, l'arrêter.	5	P4796	C17667
104	Négociant de La Rochelle, réclame 10 à 12 mille livres qui lui sont dues depuis 1711 pour l'armement du Héros, eclaircir cette affaire.	5	P4842	C17875
104	Règlement d'affaires avec le sieur Brians d'Amsterdam, rançon du navire le Saint-Joseph.	5	P4842	C17876
104	Lettre du sieur Gitton, au sujet de ses affaires embrouillées.	5	P4842	C17873
104	Lettre du sieur Gitton, au sujet de ses affaires embrouillées.	5	P4842	C17874
104	Son rôle dans l'affaire de l'armement Duclerc, décédé.	5	P4842	C17877
105	Avait demandé son passage sur l'Africain, pas de place.	5	P4870	C18000
105	Sellier et bourrelier, de Paris.	5	P4890	C18025
106	Sellier et bourrelier de Paris, engagé pour la Louisiane.	5	P4907	C18061
106	Chirurgien-major pour la Marine au port et havre de La Rochelle. Certificat constatant que l'équipage de l'Héroine, venant de Saint-Domingue, est en bonne santé.	5	P4910	C18064
106	A une expectative de Lieutenance à Saint-Domingue, embarquera sur l' Africain.	5	P4912	C18066
107	Soldat demande la demi-solde.	5	P4928	C18103
107	Capitaine de compagnie à la Louisiane, sert à l'ile d'Oléron.	5	P4942	C18133
107	Lettre à l'Intendant.	5	P4942	C18134
107	Mémoire du Conseil de Marine aux sieurs de Lause et Goury, sur le service qu'ils doivent rendre à l'ile d'Oléron.	5	P4942	C18135
107	Procureur des missions des Jésuites des iles de l'Amérique, envoi à Cayenne deux religieux pour travailler à la conversion des sauvages de la terre ferme.	5	P4949	C18146
107	A demandé au Conseil le passage de deux jésuites missionnaires pour Saint-Domingue, accordé.	5	P4949	C18145
108	Garde de la Marine, embarquera avec M. de Francine, mais ne sera pas payé par le Roi.	5	P4995	C18243
108	Enseigne de vaisseau, embarqué sur le Samslack.	5	P4995	C18242
108	Nommé à une des compagnies vacantes en Canada, réclamation.	5	P4995	C18244
108	Placet intéressant où il donne des détails sur son service, demande à être payé.	5	P4995	C18245
103	Enseigne de port. Décédé.	9	P4995	C18241
108	Capitaine à la Louisiane.	5	P5016	C18277
108	Alias Grislet. Aide-canonnier à Royan, invalide à la demi-solde, se plaint que le sieur Raeyne le paie pas.	5	P5046	C18343
108	Placet.	5	P5046	C18344
108	Sa plainte est rejetée.	5	P5046	C18345
108	Voir : La Grivolière.	5	P5053	C18358
109	Dit Bonvouloir. Soldat condamné aux galères par le Conseil supérieur de Québec, l'attacher à la première chaîne qui partira pour Marseille.	5	P5057	C18366
109		5	P5078	N11531
109	Matelot, demande la demi-solde.	5	P5239	C18747
110	Commissaire à Dunkerque.	5	P5105	C18479
144	Commissaire et contrôleur de port de Dunkerque.	7	P5105	C18477
144	Commissaire et contrôleur de port de Dunkerque.	7	P5105	C18478
144	Bois de construction.	7	P5105	C18476
111	Dit La Flèche. Part pour la Louisiane.	5	P5140	C18570
112	Leur passage pour Saint-Domingue leur est refusé.	5	P5297	C18895
113	Matelot, demande la demi-solde.	5	P5405	C19371
113	Lieutenant à la Louisiane, ses deux frères vont le retrouver.	5	P5322	C18993
113	Capitaine aux gardes et brigadier des armées du Roi, obtient son passage pour la Martinique avec quatre domestiques.	5	P5353	C19136
111	Sera admis dans la compagnie des Cadets quand il aura payé son uniforme.	8	P5353	C19138
111	Cadet. Nommé Anspessade.	9	P5353	C19135
111	Nommé enseigne dans les troupes des iles du Vent.	9	P5353	C19137
113	Officier en second aux Iles du Vent.	5	P5358	C19144
113	Chargé de réparer la grue à décharger le bois, qui s'est rompue.	5	P5365	C19160
114	Commis aux classe à l'ile de Ré, fera sa résidence à la Flotte et touchera les droits pour l'entretien du feu de la tour de Chassiron, il retiendra pour lui, un sol par livre.	5	P5366	C19161
114	Se déclare malade, incapable de continuer de servir et demande son congé absolu avec la demi-solde.	5	P5366	C19163
114	N'aura pas la demi-solde, se retirant volontairement et étant encore en état de travailler.	5	P5366	C19162
114	Bailli de Gallerande.	5	P5376	C19178
111	Brigadier du guet, à Paris. A accompagné des hommes de recrue, à Rochefort.	9	P5376	C19179
115	Le forcer à payer.	5	P5423	C19665
115	Calfat entretenu, demande d'être dispensé de payer 5 livres par mois à la fille du feu Sanson, maître calfat du port. La chose a été convenue, il paiera.	5	P5423	C19664
115	Maître canonnier à la Louisiane.	5	P5431	C19821
115	Fera l'intérim du sieur Lefèbre à Royan.	5	P5432	C19824
115	Commis des classe à Marennes, se plaint de la difficulté qu'il a pour percevoir les droits d'entretien des feux de la tour de Chassiron.	5	P5432	C19822
115	Lettre à ce sujet.	5	P5432	C19826
115	L'envoyer à Marennes à la place du trésorier des Invalides de la Marine.	5	P5432	C19825
115	Touche à Marennes 400 livres par an.	5	P5432	C19830
116		5	P5432	N12377
116	Est rappelé au port.	5	P5432	C19823
116	Sera chargé du détail de la corderie, mâture…	5	P5432	C19829
136	Trésorier des invalides de la Marine à Marennes.	6	P5432	C19831
136	Trésorier des invalides de la Marine à Marennes.	6	P5432	C19832
136	Lui permettre de prendre les caisses, toiles et cordes qui ont servi à emballer les munitions et marchandises qui sont fournies dans les magasins du port.	6	P5432	C19827
136	Lui permettre de prendre les caisses, toiles et cordes qui ont servi à emballer les munitions et marchandises qui sont fournies dans les magasins du port.	6	P5432	C19828
116	Libraire, fournisseur des bureaux du port.	5	P5436	C19838
116	Ecrivain réformé, réclame pour sa solde.	5	P5438	C19845
116	Fournisseur de fers.	5	P5441	C19851
117	Alias Jarry. Soldat déserteur, l'expédié à la Louisiane.	5	P5473	C19929
117	Soldat déserteur, l'expédié à la Louisiane.	5	P5473	C19931
117	Envoyé à Saint-Domingue.	5	P5473	C19930
119	Directeur de la compagnie de l'Assiente à la Havane.	5	P5516	C20067
119	Lui payer 228 piastres qu'il a déboursées à la Havane, pour le vaisseau le Francois.	5	P5516	C20068
119	Lui payer 228 piastres qu'il a déboursées à la Havane, pour le vaisseau le Francois.	5	P5516	C20069
120	Son passage pour Saint-Domingue lui est refusé.	5	P5555	C20169
150	Commandera la flûte le Samslack, à destination de la Louisiane.	5	P5615	C20625
150	Demande à embarquer avec lui le sieur Lizardais, garde de la Marine, son neveu, accordé.	5	P5615	C20628
150	Sa compagnie est donnée au sieur La Brosse.	5	P5615	C20633
150	Demande la permission d'emmener à la Louisiane en qualité de soldats, cinq jeunes gens de famille, accordé.	5	P5615	C20627
150	Demande des soldats pour garder les matelots qui travaille à l'armement du Ludlow, veiller à ce que les soldats ne désertent pas.	5	P5615	C20626
150	Lettre du Roi Louis XV chargeant M. de La Galissonnière de procéder à la réception de M. de l'Epinay, gouverneur de la Louisiane, dans l'ordre militaire de Saint-Louis.	5	P5615	C20631
150	Il reçoit les ordres du Roi pour sa campagne.	5	P5615	C20630
150	Obligé de relâcher à Saint-Domingue en allant à la Louisiane, lui accorder dix jours de vivres en plus.	5	P5615	C20632
150	Gouverneur de la Grenade, doit passer dans cette ile par l'Atalante, lui accorder huit tonneaux de provision.	5	P5615	C20629
151	Enseigne dans les troupes du Canada, embarque sur le François.	5	P5620	C20640
151		5	P5622	N12906
152	Commandant la Vénus, venant des Indes Orientales, accusé d'avoir fait un commerce illicite, mettre les scellés à bord à son arrivée et l'envoyer décharger ses marchandises au Port-Louis.	5	P5628	C20682
152	Maître de forges d'Angoumois, offre de fournir les 300 affûts de fer demandés pour Saint-Domingue à raison de 25 livres le quintal, il aura aussi un fournisseur de canons.	5	P5628	C20683
121	Paiement de sa solde.	5	P5753	C21404
111	garde de la marine, blessé dans une querelle.	7	P5753	C21405
122	Lieutenant de frégate, se retire à cause de ses infirmités, a la demi-solde.	5	P5781	C21471
122	Commandera un navire armé à La Rochelle, par des particuliers.	5	P5783	C21475
122	Accusé d'avoir maltraité un huissier.	5	P5783	C21474
122	Plainte sans fondement.	5	P5783	C21480
122	Traité signé avec lui pour le passage à la Martinique de 120 soldat et de munitions.	5	P5783	C21483
122	Réclame pour la nourriture de ses passagers.	5	P5783	C21481
122	Saisie faite sur les sommes qui lui sont dues.	5	P5783	C21482
122	Enseigne de vaisseau, a commandé Le Prince des Asturies pour un voyage à la Martinique.	5	P5783	C21476
122	Le Roi lui a accordé une concession dans l'ile Royale, il a formé une compagnie pour l'exploiter, le personnel passera sur le Dromadaire.	5	P5783	C21478
122	Offre d'acheter la flûte la Charente.	5	P5783	C21479
122	Il l'a achetée au prix de 18 000 livres, il demande des canons.	5	P5783	C21477
117	A un établissement considérable à l'ile Royale, depuis 1719. A besoin d'une meule de moulin. La faire acheter à Rochefort et la lui expédier par le Héros. Il la paiera au Trésorier de la Colonie.	9	P5783	C21473
122	Garde de la Marine, embarquera sur le Ludlow.	5	P5795	C21511
122	A obtenu d'aller servir jusqu'à nouvel ordre, dans la Colonie nouvelle des iles de Saint-Jean, au Canada.	5	P5795	C21510
123	Lieutenant de frégate.	5	P5845	C21618
123	A fait embarquer 120 soldats sur le Prince des Asturies, pour la Martinique, et a formé, à l'ile d'Oléron, 4 compagnies pour la Louisiane.	5	P5845	C21613
123	Gratification de 2àà livres pour services rendus pour la réception et embarquement des soldats de nouvelle recrue pour les Colonies.	5	P5845	C21617
123	Chargé de faire des recrues.	5	P5845	C21614
123	Chargé de faire des recrues.	5	P5845	C21615
123	Chargé de faire des recrues.	5	P5845	C21616
124	Garde de la Marine, demandé par le sieur de Courcy pour embarquer sur la Mutine, accordé.	5	P5719	C21348
124	On lui paiera sa solde et les avances comme s'il était sur un vaisseau du Roi.	5	P5719	C21349
124	Capitaine de brûlot, demande d'être déchargé d'une taxe de 300 livres qui lui est imposée des droit de francs-fiefs.	5	P5719	C21347
124	Demande à entrer dans les gardes de la Marine. Refusé.	5	P5879	C21697
125	Voir : Deschamps.	5	P5932	C21825
125	Caporal, 18 livres pour dépenses secrètes.	5	P5932	C21824
149	Écrit au ministre de se faire payer 44 livres que lui doit le sieur de Putigny.	6	P5932	C21826
125	Lieutenant de vaisseau, demande une place de garde de la Marine pour son fils.	5	P5943	C21878
125	Lieutenant en second à bord de l'Africain.	5	P5943	C21880
125	N'est pas en état de partir, débarqué.	5	P5943	C21882
125	Garde de la Marine embarquera sur un navire armé à La Rochelle par des particuliers, sous le commandement de M. de La Boularderie.	5	P5943	C21877
125	Son fils est accepté parmi les gardes de la Marine.	5	P5943	C21886
125	Capitaine de compagnies.	5	P5943	C21875
151	Lieutenant de vaisseau. Promu chevalier de Saint-Louis.	6	P5943	C21879
151	Malade. Se retire du service.	6	P5943	C21881
151	Se retire avec 500 livres de demi-solde et 300 livres de gratification.	6	P5943	C21884
151	Se retire avec 500 livres de demi-solde et 300 livres de gratification.	6	P5943	C21885
118	ordre de chef de brigade de la compagnie des gardes de la Marine.	7	P5943	C21887
120	Enseigne de vaisseau. Embarqué à bord du Rubis.	9	P5943	C21876
120	Ne peut pas être payé pendant son absence.	9	P5943	C21883
126	Son fils demande à entrer dans les gardes de la Marine.	5	P5975	C21966
126	Accordé par faveur spéciale.	5	P5975	C21961
126	Sa compagnie qui était en quartier à Ségonzac, est rentrée à Rochefort.	5	P5975	C21965
126	Demande à ne pas suivre sa compagnie aux colonies, étant malade, et ayant des affaires importants à régler.	5	P5975	C21962
126	Doit aller à Saint-Domingue.	5	P5975	C21963
126	Le Conseil ne lui accorde pas de prendre son fils comme Lieutenant à cause des conséquences.	5	P5975	C21964
127	Chef d'escadre, commandant la Marine à Rochefort, demande à être payé pendant ses trois mois de congé. Refusé.	5	P5985	C22006
127	Mémoire des services du Marquis de La Galissonnière.	5	P5985	C22032
127	Ne peut pas être payé pendant son congé volontaire, mais il peut adresser au Roi une demande de gratification.	5	P5985	C22033
127	Le Roi Louis XV lui écrit pour le charger de recevoir dans l'ordre militaire de Saint-Louis, M. de l'Epinay, gouverneur de la Louisiane, présent à Rochefort.	5	P5985	C22025
127	Le Maréchal d'Estrées lui écrit pour lui expliquer que la mort du Maréchal de Châteaurenault ne fait point de [ de place de ] Lieutenant-général vacante, parce qu'il y en avait une en surplus, il ne peut donc s'attendre à cette nomination.	5	P5985	C22024
127	Obtient un congé de deux mois pour affaires personnelles.	5	P5985	C22035
131	Enseigne de vaisseau, a bord du François.	5	P5985	C22008
127	Habillement des soldats des compagnies franches de la Marine.	5	P5985	C22010
127	A informé le Conseil du refus que les habitants de Rochefort font de hâler les vaisseaux le long de la rivière.	5	P5985	C22001
127	Il insiste pour faire obtenir la demi-solde à son secrétaire Guérin.	5	P5985	C22014
127	Demande 400 livres pour faire remplir les glacières de l'Intendance et du Contrôle.	5	P5985	C22007
127	Fait rentrer à Rochefort les poudres et autres munitions qui peuvent se gâter aux Sables-d'Olonne.	5	P5985	C22009
128		5	P5985	N13791
128	A envoyé au Vergeroux les soldats malades débarqués de la frégate la Valeur.	5	P5985	C22000
128	Propose de faire revenir de La Rochelle, 18 canons de fonte appartenant à la Marine, accepté.	5	P5985	C22037
128	Le Conseil lui accorde 300 livres pour faire remplir les glacière du port de Rochefort, mais il fait remarquer que cette dépense ne regarde point le service et qu'elle n'existe pas dans les autres ports.	5	P5985	C22019
128	Lettres de nouvel an adressées à lui par le Maréchal d'Estrées.	5	P5985	C22031
128	Par Son Altesse de Bourbon.	5	P5985	C22036
128	Lettre du Maréchal d'Estrées lui disant qu'il sait que personne n'est plus capable que lui de commander une escadre, mais qu'il n'y a pas d'armement en vue.	5	P5985	C22028
128	Lettre évasive de Son Altesse de Bourbon, au sujet du commandement de l'escadre que l'on doit envoyer contre les Salétins.	5	P5985	C22030
128	A demandé au Maréchal d'Estrées de lui envoyer son portrait, celui-ci regrette de ne pas en avoir, mais lui en envera une copie la première fois qu'il se fera peindre.	5	P5985	C21998
128	Le Conseil n'est pas d'avis d'embarquer le fils de M. de La Galissonnière sur l'Atalante, parce qu'il vient de faire campagne, et que chaque officier doit embarquer à son tour.	5	P5985	C22021
128	Note de service autographe.	5	P5985	C22034
128	A proposé de rétablir les fifres dans les compagnies franches. Refusé.	5	P5985	C22003
129		5	P5985	N13792
129	A demandé la place de Lieutenant général, vacante par l'avancement de M. de Coëtlogon, cette place était surnuméraire et ne sera pas donnée.	5	P5985	C21999
129	A adressé une lettre de condoléance au Maréchal d'Estrées, au sujet de la mort de M. de Cambray, son frère; il en est remercié.	5	P5985	C21997
129	A réclamé au Conseil pour ce qui lui est dû des trois dernières années de sa pension de chef d'escadre; il est dans le cas des autres officiers, et sera payé quand il y aura des fonds.	5	P5985	C22004
129	Lettre du Roi le chargeant de recevoir, en son nom, les officiers reçus à la dignité de Chevaliers de Saint-Louis.	5	P5985	C22029
129	Il ira, tous les mois, avec l'Intendant, à la maison de la Mission pour dresser un certificat du nombre des prêtres et des frères qui lui seront représentés.	5	P5985	C22015
129	Il sollicite la place de Lieutenant général, si elle vient à vaquer par la mort de M. Daligre. M. Biron l'appuiera près du Régent.	5	P5985	C22016
129	Le Maréchal d'Estrées l'engage à s'adresser au Régent pour être payé des deux mois d'appointements qu'il demande.	5	P5985	C22022
129	Sera payé de sa solde pendant son congé, parce qu'il a représenté qu'il ne s'était absenté que pour aller chercher des secours pour soutenir sa qualité de commandant de la Marine.	5	P5985	C22039
129	Le Conseil lui envoie 15 croix de Saint-Louis qu'il doit remettre aux officiers récemment nommés Chevaliers.	5	P5985	C22020
130	Il a félicité M. d'Armenonville qui le remerci.	5	P5985	C22012
130	L'Etat de M. d'Aligre n'est pas désespéré; il n'est pas question de le remplacer, le Maréchal d'Estrées l'assure de sa bonne volonté, le cas échéant.	5	P5985	C22017
130	L'Etat de M. d'Aligre n'est pas désespéré; il n'est pas question de le remplacer, le Maréchal d'Estrées l'assure de sa bonne volonté, le cas échéant.	5	P5985	C22018
130	Il a fait une amélioration à la baguette du fusil grenadier, le Conseil va l'examiner.	5	P5985	C22011
130	Le Roi lui écrit pour qu'il fasse chanter un Te Deum sur le vaisse-amiral et tirer le canon en l'honneur de la prise de Fontarabie.	5	P5985	C22027
130	Le Roi lui écrit au sujet des réjouissances publiques à faire pour la prise de Saint-Sébastien.	5	P5985	C22026
130	Le Maréchal d'Estrées le remercie de l'attention qu'il a eu de lui envoyer le plan des rades de l'ile de Sainte-Lucie, dont le Roi vient de lui donner la concession.	5	P5985	C22023
130	Il a proposé au Conseil de mettre les recrues des troupes de la Marine, à l'ile d'Aix, le Conseil veut qu'elles rentrent à l'ile d'Oléron.	5	P5985	C22013
130	Préconise l'usage à bord des vaisseau de la pompe Godefroy.	5	P5985	C22038
130	Certificat scellé de ses armes.	5	P5985	C22005
